t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
31.689,164.1313,-100.0910,-0.0010,-0.0728,-0.000017,0.000030,-0.000015,0.000038,2.6564,3.9120,0,,,,
31.739,164.1495,-100.0651,-0.3995,-0.4832,-0.000017,0.000030,-0.000015,0.000038,2.6542,3.9126,0,,,,
31.789,164.1071,-100.1153,-1.0966,-1.1312,-0.000017,0.000030,-0.000015,0.000038,2.6536,3.9128,0,,,,
31.839,164.0828,-100.1393,0.2628,0.7255,-0.000017,0.000030,-0.000015,0.000038,2.6554,3.9123,0,,,,
31.889,164.1554,-100.0606,1.9510,2.0625,-0.000017,0.000030,-0.000015,0.000038,2.6579,3.9115,0,,,,
31.939,164.2141,-100.0098,0.0368,-0.0632,-0.000017,0.000030,-0.000016,0.000038,2.6611,3.9106,0,,,,
31.989,164.1946,-100.0267,-1.2514,-1.0971,-0.000017,0.000030,-0.000016,0.000038,2.6643,3.9097,0,,,,
32.039,164.1550,-100.0681,-0.3018,-0.1120,-0.000016,0.000030,-0.000016,0.000038,2.6671,3.9090,0,,,,
32.089,164.1858,-100.0358,1.2627,1.2740,-0.000016,0.000030,-0.000016,0.000037,2.6699,3.9081,0,,,,
32.139,164.2464,-99.9766,0.9824,0.8417,-0.000016,0.000030,-0.000016,0.000037,2.6721,3.9075,0,,,,
32.189,164.2627,-99.9621,-0.0961,-0.3771,-0.000016,0.000030,-0.000016,0.000037,2.6736,3.9071,0,,,,
32.239,164.2607,-99.9609,-0.8582,-0.6918,-0.000016,0.000030,-0.000016,0.000037,2.6751,3.9067,0,,,,
32.289,164.2237,-99.9984,-0.5681,-0.6372,-0.000016,0.000030,-0.000016,0.000038,2.6759,3.9065,0,,,,
32.339,164.2133,-100.0090,0.1769,0.0905,-0.000016,0.000030,-0.000016,0.000038,2.6762,3.9064,0,,,,
32.389,164.2357,-99.9871,0.5014,0.3624,-0.000016,0.000030,-0.000016,0.000037,2.6763,3.9063,0,,,,
32.439,164.2461,-99.9772,0.0756,-0.0302,-0.000016,0.000030,-0.000016,0.000037,2.6760,3.9064,0,,,,
32.489,164.2710,-99.9481,-0.0042,-0.0698,-0.000016,0.000030,-0.000016,0.000038,2.6757,3.9065,0,,,,
32.539,164.2758,-99.9468,0.0495,0.2023,-0.000016,0.000030,-0.000016,0.000038,2.6753,3.9066,0,,,,
32.589,164.2845,-99.9385,0.2937,0.0520,-0.000016,0.000030,-0.000016,0.000037,2.6745,3.9069,0,,,,
32.639,164.2853,-99.9403,-0.3242,-0.3915,-0.000016,0.000030,-0.000016,0.000037,2.6730,3.9073,0,,,,
32.689,164.2818,-99.9406,0.1816,-0.0176,-0.000016,0.000030,-0.000016,0.000037,2.6707,3.9079,0,,,,
32.739,164.2905,-99.9314,-0.7294,-0.8463,-0.000016,0.000030,-0.000016,0.000037,2.6665,3.9091,0,,,,
32.789,164.2711,-99.9517,0.0100,0.0166,-0.000016,0.000030,-0.000016,0.000037,2.6612,3.9106,0,,,,
32.839,164.2672,-99.9565,-0.6038,-0.4774,-0.000016,0.000030,-0.000016,0.000038,2.6532,3.9128,0,,,,
32.889,164.2427,-99.9790,0.1143,0.1813,-0.000016,0.000030,-0.000015,0.000037,2.6433,3.9156,0,,,,
32.940,164.2696,-99.9535,0.4628,0.3310,-0.000016,0.000030,-0.000015,0.000037,2.6320,3.9188,0,,,,
32.989,164.2948,-99.9262,0.1092,0.3697,-0.000016,0.000030,-0.000015,0.000037,2.6169,3.9231,0,,,,
33.039,164.3245,-99.8980,0.5682,0.3610,-0.000017,0.000030,-0.000014,0.000037,2.6003,3.9277,0,,,,
33.090,164.3226,-99.8965,0.7174,0.3448,-0.000017,0.000030,-0.000014,0.000037,2.5830,3.9326,0,,,,
33.139,164.3502,-99.8728,0.4776,0.3428,-0.000018,0.000030,-0.000013,0.000038,2.5631,3.9382,0,,,,
33.189,164.3514,-99.8720,0.0380,0.0731,-0.000019,0.000030,-0.000013,0.000038,2.5438,3.9436,0,,,,
33.239,164.3759,-99.8423,0.1663,-0.0741,-0.000020,0.000030,-0.000012,0.000038,2.5254,3.9487,0,,,,
33.289,164.4251,-99.7967,1.4472,1.6552,-0.000021,0.000030,-0.000012,0.000038,2.5065,3.9540,0,,,,
33.339,164.4661,-99.7573,-0.1646,-0.1236,-0.000021,0.000030,-0.000011,0.000039,2.4895,3.9587,0,,,,
33.389,164.4742,-99.7519,0.5198,0.5078,-0.000022,0.000031,-0.000011,0.000039,2.4759,3.9625,0,,,,
33.439,164.4750,-99.7477,-0.7674,-1.0218,-0.000022,0.000030,-0.000011,0.000039,2.4621,3.9663,0,,,,
33.489,164.4699,-99.7509,-0.3489,-0.3269,-0.000022,0.000030,-0.000010,0.000039,2.4514,3.9693,0,,,,
33.541,164.5027,-99.7148,1.5273,1.2403,-0.000023,0.000031,-0.000010,0.000039,2.4432,3.9716,0,,,,
33.589,164.5579,-99.6656,0.4604,0.1861,-0.000023,0.000031,-0.000010,0.000040,2.4344,3.9740,0,,,,
33.639,164.5221,-99.7005,-1.0267,-0.9580,-0.000023,0.000031,-0.000010,0.000040,2.4268,3.9761,0,,,,
33.689,164.4830,-99.7331,-0.8490,-0.9474,-0.000023,0.000031,-0.000010,0.000040,2.4195,3.9781,0,,,,
33.739,164.4933,-99.7266,0.3377,0.8019,-0.000023,0.000030,-0.000010,0.000039,2.4107,3.9806,0,,,,
33.789,164.5342,-99.6880,0.7010,0.5013,-0.000023,0.000031,-0.000010,0.000040,2.4016,3.9831,0,,,,
33.840,164.5470,-99.6734,0.2833,0.4527,-0.000023,0.000031,-0.000010,0.000040,2.3916,3.9859,0,,,,
33.889,164.5372,-99.6851,-0.3825,-0.2962,-0.000023,0.000031,-0.000010,0.000040,2.3793,3.9893,0,,,,
33.939,164.5438,-99.6799,0.0647,-0.0974,-0.000024,0.000031,-0.000010,0.000040,2.3661,3.9929,0,,,,
33.989,164.5550,-99.6594,-0.4959,-0.4712,-0.000024,0.000031,-0.000009,0.000040,2.3523,3.9967,0,,,,
34.039,164.5372,-99.6850,-0.1615,-0.2124,-0.000025,0.000031,-0.000009,0.000041,2.3361,4.0012,0,,,,
34.089,164.5275,-99.6951,-0.3878,-0.3654,-0.000025,0.000031,-0.000009,0.000041,2.3191,4.0059,0,,,,
34.140,164.5110,-99.7070,0.6501,0.9101,-0.000026,0.000031,-0.000008,0.000041,2.3031,4.0103,0,,,,
34.189,164.5302,-99.6922,-0.1436,-0.2593,-0.000027,0.000031,-0.000008,0.000042,2.2846,4.0155,0,,,,
34.239,164.5450,-99.6762,-0.0646,0.0655,-0.000027,0.000030,-0.000008,0.000041,2.2678,4.0201,0,,,,
34.289,164.5470,-99.6771,0.1325,0.2544,-0.000028,0.000031,-0.000008,0.000042,2.2520,4.0245,0,,,,
34.339,164.5695,-99.6533,0.3367,0.0432,-0.000028,0.000031,-0.000008,0.000042,2.2362,4.0289,0,,,,
34.389,164.5718,-99.6506,-0.2195,-0.4491,-0.000028,0.000030,-0.000007,0.000042,2.2224,4.0327,0,,,,
34.440,164.5105,-99.7117,-1.0224,-0.4651,-0.000029,0.000031,-0.000007,0.000043,2.2117,4.0356,0,,,,
34.489,164.5472,-99.6731,0.4310,0.4096,-0.000029,0.000031,-0.000008,0.000043,2.2013,4.0385,0,,,,
34.540,164.5515,-99.6870,-1.2262,-1.3262,-0.000029,0.000030,-0.000007,0.000043,2.1940,4.0405,0,,,,
34.590,164.4823,-99.7446,-0.9531,-0.9257,-0.000029,0.000030,-0.000007,0.000043,2.1878,4.0422,0,,,,
34.639,164.4262,-99.7959,-0.8588,-0.8766,-0.000029,0.000030,-0.000007,0.000043,2.1825,4.0437,0,,,,
34.689,164.3938,-99.8294,-0.5861,-0.4664,-0.000030,0.000030,-0.000007,0.000043,2.1789,4.0447,0,,,,
34.739,164.4113,-99.8061,0.2428,0.0647,-0.000030,0.000030,-0.000007,0.000043,2.1765,4.0454,0,,,,
34.789,164.4336,-99.7897,-0.1348,-0.1365,-0.000030,0.000030,-0.000007,0.000043,2.1736,4.0462,0,,,,
34.839,164.3887,-99.8340,-1.2458,-1.6677,-0.000030,0.000030,-0.000007,0.000043,2.1707,4.0470,0,,,,
34.889,164.3219,-99.9026,-1.1050,-1.1832,-0.000030,0.000030,-0.000007,0.000043,2.1670,4.0481,0,,,,
34.939,164.2848,-99.9389,-1.1635,-1.4502,-0.000029,0.000030,-0.000007,0.000043,2.1609,4.0498,0,,,,
34.989,164.2210,-100.0000,-1.6921,-2.1111,-0.000029,0.000030,-0.000007,0.000043,2.1526,4.0521,0,,,,
35.040,164.1065,-100.1210,-2.1349,-2.3454,-0.000029,0.000030,-0.000007,0.000042,2.1422,4.0550,0,,,,
35.089,164.0191,-100.2033,-0.9692,-0.7962,-0.000029,0.000030,-0.000007,0.000042,2.1285,4.0589,0,,,,
35.139,163.9739,-100.2396,-1.4142,-1.3213,-0.000029,0.000030,-0.000007,0.000043,2.1126,4.0635,0,,,,
35.189,163.9034,-100.3242,-1.3793,-1.3420,-0.000030,0.000030,-0.000007,0.000043,2.0945,4.0687,0,,,,
35.240,163.8639,-100.3552,-0.7190,-0.5103,-0.000031,0.000029,-0.000007,0.000043,2.0742,4.0745,0,,,,
35.289,163.8293,-100.3944,-1.8239,-2.3296,-0.000031,0.000029,-0.000007,0.000043,2.0518,4.0810,0,,,,
35.339,163.6843,-100.5460,-3.1174,-3.2337,-0.000032,0.000029,-0.000007,0.000044,2.0310,4.0870,0,,,,
35.389,163.4872,-100.7353,-3.5261,-3.7746,-0.000033,0.000028,-0.000007,0.000044,2.0081,4.0938,0,,,,
35.439,163.3410,-100.8812,-2.6841,-2.7442,-0.000034,0.000028,-0.000007,0.000045,1.9875,4.0999,0,,,,
35.490,163.2301,-100.9972,-3.3027,-2.9330,-0.000035,0.000028,-0.000007,0.000045,1.9693,4.1054,0,,,,
35.539,163.0752,-101.1470,-2.5997,-2.6426,-0.000035,0.000027,-0.000007,0.000045,1.9504,4.1111,0,,,,
35.589,162.9116,-101.3115,-3.5555,-3.6527,-0.000036,0.000027,-0.000008,0.000045,1.9353,4.1157,0,,,,
35.639,162.7724,-101.4332,-1.8828,-2.2381,-0.000036,0.000027,-0.000007,0.000045,1.9237,4.1194,0,,,,
35.689,162.7286,-101.4940,-0.9701,-1.3223,-0.000036,0.000027,-0.000008,0.000046,1.9121,4.1230,0,,,,
35.739,162.6691,-101.5516,-1.8660,-1.6390,-0.000036,0.000027,-0.000008,0.000046,1.9036,4.1256,0,,,,
35.790,162.5880,-101.6214,-1.7382,-1.9773,-0.000036,0.000026,-0.000008,0.000046,1.8974,4.1276,0,,,,
35.840,162.5196,-101.7071,-1.4491,-1.2357,-0.000036,0.000026,-0.000008,0.000045,1.8918,4.1294,0,,,,
35.889,162.4737,-101.7480,-0.1698,-0.1305,-0.000036,0.000026,-0.000008,0.000046,1.8869,4.1309,0,,,,
35.939,162.4803,-101.7443,0.1240,0.2102,-0.000037,0.000026,-0.000008,0.000046,1.8834,4.1320,0,,,,
35.990,162.5195,-101.7004,0.3795,0.2770,-0.000037,0.000026,-0.000007,0.000046,1.8793,4.1333,0,,,,
36.039,162.5333,-101.6897,-0.2828,-0.4748,-0.000037,0.000026,-0.000008,0.000046,1.8743,4.1349,0,,,,
36.090,162.4927,-101.7357,-1.5484,-1.8085,-0.000037,0.000027,-0.000008,0.000046,1.8688,4.1366,0,,,,
36.139,162.4089,-101.8134,-1.3188,-1.3292,-0.000036,0.000026,-0.000008,0.000046,1.8608,4.1392,0,,,,
36.189,162.3751,-101.8467,-0.1259,-0.1069,-0.000036,0.000026,-0.000007,0.000045,1.8508,4.1423,0,,,,
36.239,162.4089,-101.8095,0.1416,0.0545,-0.000036,0.000026,-0.000007,0.000045,1.8391,4.1460,0,,,,
36.289,162.3654,-101.8578,-1.2287,-1.2802,-0.000037,0.000026,-0.000007,0.000046,1.8230,4.1511,0,,,,
36.339,162.3076,-101.9140,-0.8395,-0.9372,-0.000037,0.000026,-0.000007,0.000046,1.8074,4.1561,0,,,,
36.389,162.2072,-101.9942,-3.3416,-3.3015,-0.000038,0.000025,-0.000007,0.000046,1.7906,4.1615,0,,,,
36.439,162.1031,-102.1212,-1.3125,-1.2739,-0.000039,0.000025,-0.000007,0.000047,1.7730,4.1672,0,,,,
36.489,162.0604,-102.1605,-1.8053,-1.3542,-0.000040,0.000024,-0.000007,0.000047,1.7563,4.1725,0,,,,
36.539,162.0472,-102.1726,-0.7229,-0.4929,-0.000040,0.000024,-0.000007,0.000047,1.7412,4.1774,0,,,,
36.589,161.9532,-102.2696,-1.9649,-2.1452,-0.000040,0.000023,-0.000007,0.000047,1.7265,4.1822,0,,,,
36.639,161.8584,-102.3636,-1.9363,-1.9933,-0.000041,0.000023,-0.000007,0.000047,1.7153,4.1859,0,,,,
36.690,161.7668,-102.4589,-1.5807,-1.6131,-0.000041,0.000023,-0.000007,0.000047,1.7073,4.1885,0,,,,
36.739,161.7405,-102.4794,-0.8043,-0.7070,-0.000041,0.000023,-0.000007,0.000047,1.7016,4.1904,0,,,,
36.789,161.7089,-102.5134,-0.6363,-0.4851,-0.000041,0.000023,-0.000007,0.000047,1.6984,4.1915,0,,,,
36.839,161.7244,-102.5051,1.5231,1.1791,-0.000041,0.000023,-0.000007,0.000048,1.6986,4.1914,0,,,,
36.889,161.8767,-102.3471,2.8215,2.4637,-0.000041,0.000023,-0.000007,0.000047,1.6999,4.1910,0,,,,
36.939,161.9038,-102.3203,-1.3402,-1.6829,-0.000041,0.000023,-0.000007,0.000047,1.7024,4.1901,0,,,,
36.989,161.8086,-102.3907,-2.8334,-2.8543,-0.000041,0.000023,-0.000007,0.000047,1.7054,4.1891,0,,,,
37.040,161.6927,-102.5287,-1.1696,-0.6963,-0.000041,0.000023,-0.000007,0.000047,1.7087,4.1881,0,,,,
37.089,161.7140,-102.5139,1.2161,1.0989,-0.000041,0.000023,-0.000007,0.000047,1.7116,4.1871,0,,,,
37.139,161.7791,-102.4527,1.4622,1.4719,-0.000040,0.000023,-0.000007,0.000047,1.7138,4.1864,0,,,,
37.190,161.8296,-102.3926,0.6801,0.5206,-0.000041,0.000023,-0.000007,0.000047,1.7151,4.1859,0,,,,
37.240,161.8710,-102.3511,-0.3343,-0.4240,-0.000040,0.000023,-0.000007,0.000047,1.7150,4.1860,0,,,,
37.290,161.8201,-102.3920,-1.5840,-1.5292,-0.000040,0.000023,-0.000007,0.000047,1.7133,4.1866,0,,,,
37.339,161.7566,-102.4653,-0.6013,-0.2934,-0.000040,0.000023,-0.000007,0.000047,1.7106,4.1875,0,,,,
37.389,161.7870,-102.4360,0.8333,0.6002,-0.000041,0.000023,-0.000007,0.000047,1.7068,4.1887,0,,,,
37.439,161.8051,-102.4197,0.3868,0.4323,-0.000041,0.000023,-0.000007,0.000047,1.7027,4.1901,0,,,,
37.489,161.8570,-102.3638,0.4911,0.4211,-0.000041,0.000023,-0.000007,0.000047,1.6990,4.1913,0,,,,
37.540,161.8305,-102.3914,-0.8836,-1.1206,-0.000041,0.000023,-0.000007,0.000048,1.6955,4.1924,0,,,,
37.590,161.7658,-102.4601,-1.2651,-1.1419,-0.000041,0.000023,-0.000007,0.000048,1.6930,4.1933,0,,,,
37.639,161.7136,-102.5082,-0.3201,-0.2432,-0.000041,0.000023,-0.000007,0.000048,1.6908,4.1940,0,,,,
37.689,161.7235,-102.4986,0.3682,0.3705,-0.000041,0.000023,-0.000007,0.000048,1.6894,4.1944,0,,,,
37.739,161.7648,-102.4554,0.0017,0.2211,-0.000041,0.000023,-0.000007,0.000048,1.6886,4.1947,0,,,,
37.789,161.7620,-102.4604,0.1891,0.2383,-0.000041,0.000023,-0.000007,0.000048,1.6882,4.1948,0,,,,
37.839,161.7785,-102.4444,0.2096,-0.0125,-0.000041,0.000023,-0.000007,0.000047,1.6880,4.1949,0,,,,
37.889,161.7524,-102.4654,-0.6235,-0.6805,-0.000041,0.000023,-0.000007,0.000048,1.6879,4.1949,0,,,,
37.939,161.7339,-102.4872,0.0892,-0.0778,-0.000041,0.000023,-0.000007,0.000048,1.6876,4.1950,0,,,,
37.989,161.7779,-102.4433,0.2888,0.3523,-0.000041,0.000023,-0.000007,0.000048,1.6871,4.1952,0,,,,
38.039,161.7822,-102.4390,-0.0623,-0.1482,-0.000041,0.000022,-0.000007,0.000047,1.6863,4.1955,0,,,,
38.089,161.7786,-102.4444,-0.0990,-0.0444,-0.000041,0.000022,-0.000007,0.000048,1.6851,4.1959,0,,,,
38.139,161.7640,-102.4591,-0.4105,-0.2703,-0.000041,0.000022,-0.000007,0.000047,1.6836,4.1964,0,,,,
38.189,161.7524,-102.4685,0.0179,-0.1698,-0.000041,0.000022,-0.000007,0.000047,1.6818,4.1970,0,,,,
38.240,161.7929,-102.4283,0.2562,0.4070,-0.000041,0.000022,-0.000007,0.000047,1.6795,4.1977,0,,,,
38.289,161.8206,-102.4029,0.2882,0.1950,-0.000041,0.000022,-0.000007,0.000048,1.6769,4.1986,0,,,,
38.339,161.8296,-102.3931,0.2111,0.0865,-0.000041,0.000022,-0.000007,0.000047,1.6743,4.1994,0,,,,
38.389,161.8019,-102.4202,-0.3487,-0.3269,-0.000041,0.000022,-0.000007,0.000047,1.6712,4.2004,0,,,,
38.439,161.7967,-102.4256,0.3600,0.3775,-0.000042,0.000022,-0.000007,0.000048,1.6682,4.2014,0,,,,
38.489,161.8447,-102.3774,0.5970,0.4712,-0.000042,0.000022,-0.000007,0.000048,1.6655,4.2023,0,,,,
38.539,161.8675,-102.3556,-0.0148,-0.0911,-0.000042,0.000022,-0.000007,0.000048,1.6625,4.2033,0,,,,
38.589,161.8613,-102.3612,-0.0660,-0.2961,-0.000042,0.000022,-0.000007,0.000048,1.6597,4.2042,0,,,,
38.640,161.8233,-102.3934,-0.5932,-0.8283,-0.000042,0.000022,-0.000007,0.000048,1.6571,4.2050,0,,,,
38.689,161.7902,-102.4321,-0.4833,-0.3441,-0.000042,0.000022,-0.000007,0.000048,1.6541,4.2060,0,,,,
38.739,161.8194,-102.4018,0.2057,-0.0752,-0.000042,0.000022,-0.000007,0.000048,1.6509,4.2071,0,,,,
38.789,161.8389,-102.3849,0.0018,0.0970,-0.000042,0.000022,-0.000007,0.000048,1.6479,4.2081,0,,,,
38.839,161.8397,-102.3831,-0.2960,-0.5886,-0.000042,0.000022,-0.000007,0.000048,1.6446,4.2092,0,,,,
38.889,161.8076,-102.4151,-0.2926,-0.2772,-0.000042,0.000021,-0.000007,0.000048,1.6415,4.2102,0,,,,
38.939,161.8039,-102.4198,0.5315,0.2608,-0.000042,0.000021,-0.000007,0.000048,1.6385,4.2112,0,,,,
38.990,161.8779,-102.3435,1.0972,1.2195,-0.000042,0.000021,-0.000007,0.000048,1.6355,4.2121,0,,,,
39.039,161.9117,-102.3105,0.3185,0.1664,-0.000042,0.000021,-0.000007,0.000048,1.6327,4.2131,0,,,,
39.089,161.8964,-102.3210,-0.9994,-0.7694,-0.000042,0.000021,-0.000007,0.000048,1.6303,4.2139,0,,,,
39.139,161.8245,-102.3978,-1.2091,-1.1536,-0.000042,0.000021,-0.000007,0.000048,1.6277,4.2147,0,,,,
39.189,161.7889,-102.4330,-0.1980,-0.0714,-0.000043,0.000021,-0.000007,0.000048,1.6253,4.2155,0,,,,
39.240,161.8519,-102.3745,1.2461,1.1702,-0.000043,0.000021,-0.000007,0.000048,1.6230,4.2162,0,,,,
39.290,161.9019,-102.3190,0.6964,0.5531,-0.000042,0.000021,-0.000007,0.000048,1.6206,4.2170,0,,,,
39.339,161.8901,-102.3331,-0.5319,-0.6547,-0.000043,0.000021,-0.000007,0.000048,1.6179,4.2179,0,,,,
39.390,161.8438,-102.3857,-1.3550,-1.4981,-0.000043,0.000021,-0.000007,0.000048,1.6155,4.2187,0,,,,
39.439,161.7809,-102.4419,-0.7626,-0.7598,-0.000043,0.000021,-0.000007,0.000048,1.6129,4.2196,0,,,,
39.489,161.7862,-102.4347,0.0102,0.1266,-0.000043,0.000021,-0.000007,0.000048,1.6103,4.2204,0,,,,
39.539,161.8231,-102.4089,1.5287,1.4795,-0.000043,0.000021,-0.000007,0.000048,1.6077,4.2213,0,,,,
39.589,161.8927,-102.3298,0.9889,0.9754,-0.000043,0.000021,-0.000007,0.000048,1.6045,4.2223,0,,,,
39.639,161.9351,-102.2922,0.6576,0.7068,-0.000043,0.000021,-0.000007,0.000048,1.6019,4.2231,0,,,,
39.689,161.9272,-102.2935,-0.3202,-0.3016,-0.000043,0.000021,-0.000007,0.000048,1.5992,4.2240,0,,,,
39.740,161.9194,-102.2998,-0.6353,-0.5253,-0.000043,0.000020,-0.000007,0.000048,1.5964,4.2250,0,,,,
39.789,161.9213,-102.3010,0.2400,0.3497,-0.000043,0.000020,-0.000007,0.000048,1.5932,4.2260,0,,,,
39.839,161.9384,-102.2867,0.1851,0.2416,-0.000043,0.000020,-0.000007,0.000048,1.5903,4.2270,0,,,,
39.889,161.9362,-102.2909,-0.7752,-1.2691,-0.000043,0.000020,-0.000007,0.000048,1.5870,4.2280,0,,,,
39.939,161.8627,-102.3603,-1.7640,-1.9250,-0.000043,0.000020,-0.000007,0.000048,1.5832,4.2293,0,,,,
39.989,161.8096,-102.4000,-0.9303,-1.1790,-0.000043,0.000020,-0.000007,0.000048,1.5802,4.2303,0,,,,
40.040,161.8439,-102.3779,1.4682,1.2978,-0.000044,0.000020,-0.000007,0.000048,1.5767,4.2314,0,,,,
40.090,161.9191,-102.3034,1.5997,1.4283,-0.000044,0.000020,-0.000007,0.000049,1.5738,4.2324,0,,,,
40.139,161.9330,-102.2880,-0.3552,-0.2627,-0.000044,0.000020,-0.000007,0.000048,1.5713,4.2332,0,,,,
40.189,161.8730,-102.3497,-1.5017,-1.6454,-0.000044,0.000020,-0.000007,0.000048,1.5687,4.2340,0,,,,
40.239,161.8370,-102.3832,-0.6908,-0.9229,-0.000044,0.000020,-0.000007,0.000049,1.5665,4.2347,0,,,,
40.289,161.8340,-102.3918,0.6742,0.5778,-0.000044,0.000019,-0.000007,0.000049,1.5646,4.2353,0,,,,
40.339,161.8725,-102.3501,0.5156,0.4411,-0.000044,0.000019,-0.000007,0.000048,1.5626,4.2360,0,,,,
40.390,161.8879,-102.3353,0.0068,-0.0235,-0.000044,0.000019,-0.000007,0.000048,1.5606,4.2367,0,,,,
40.439,161.8641,-102.3533,-0.8875,-0.7620,-0.000044,0.000019,-0.000007,0.000048,1.5587,4.2373,0,,,,
40.489,161.8309,-102.3819,-0.7128,-0.7151,-0.000044,0.000019,-0.000007,0.000048,1.5565,4.2380,0,,,,
40.539,161.8078,-102.4141,-0.1773,-0.2562,-0.000044,0.000019,-0.000007,0.000048,1.5540,4.2388,0,,,,
40.589,161.8051,-102.4183,0.2130,0.0704,-0.000044,0.000019,-0.000007,0.000048,1.5517,4.2396,0,,,,
40.639,161.7996,-102.4220,-0.1116,-0.4596,-0.000044,0.000019,-0.000007,0.000049,1.5489,4.2405,0,,,,
40.689,161.8107,-102.4121,0.5244,0.4313,-0.000044,0.000019,-0.000007,0.000048,1.5461,4.2414,0,,,,
40.739,161.8433,-102.3758,0.0792,-0.0336,-0.000044,0.000019,-0.000007,0.000048,1.5433,4.2423,0,,,,
40.789,161.8513,-102.3712,0.1681,0.1730,-0.000044,0.000019,-0.000007,0.000049,1.5400,4.2434,0,,,,
40.839,161.8722,-102.3498,0.5215,0.3067,-0.000045,0.000019,-0.000007,0.000049,1.5368,4.2445,0,,,,
40.889,161.8862,-102.3386,0.0144,0.3330,-0.000044,0.000018,-0.000007,0.000049,1.5339,4.2454,0,,,,
40.939,161.8635,-102.3599,-1.0034,-1.1899,-0.000045,0.000018,-0.000007,0.000049,1.5308,4.2464,0,,,,
40.989,161.8451,-102.3770,-0.9722,-0.6532,-0.000045,0.000018,-0.000007,0.000049,1.5279,4.2474,0,,,,
41.039,161.8142,-102.4050,-0.4810,-0.5071,-0.000045,0.000018,-0.000007,0.000049,1.5251,4.2483,0,,,,
41.089,161.8074,-102.4147,0.3081,0.4874,-0.000045,0.000018,-0.000007,0.000049,1.5221,4.2493,0,,,,
41.139,161.8279,-102.3944,0.5225,0.7066,-0.000045,0.000018,-0.000007,0.000049,1.5191,4.2503,0,,,,
41.190,161.8493,-102.3762,-0.2729,-0.6546,-0.000045,0.000018,-0.000007,0.000049,1.5163,4.2512,0,,,,
41.239,161.8097,-102.4112,-1.1365,-1.3725,-0.000045,0.000018,-0.000007,0.000049,1.5130,4.2523,0,,,,
41.289,161.7758,-102.4458,-0.3153,-0.2332,-0.000045,0.000018,-0.000007,0.000049,1.5097,4.2534,0,,,,
41.339,161.8077,-102.4215,1.0174,0.9830,-0.000045,0.000017,-0.000007,0.000049,1.5067,4.2543,0,,,,
41.390,161.8715,-102.3507,1.3656,1.2557,-0.000045,0.000017,-0.000007,0.000049,1.5035,4.2554,0,,,,
41.440,161.8721,-102.3514,-1.2469,-1.2643,-0.000045,0.000017,-0.000007,0.000049,1.5006,4.2563,0,,,,
41.489,161.8244,-102.3844,-1.5818,-1.5189,-0.000045,0.000017,-0.000007,0.000049,1.4980,4.2572,0,,,,
41.539,161.7598,-102.4624,-0.6118,-0.3532,-0.000046,0.000017,-0.000007,0.000049,1.4952,4.2581,0,,,,
41.589,161.7650,-102.4600,0.3964,0.4874,-0.000046,0.000017,-0.000007,0.000049,1.4927,4.2589,0,,,,
41.641,161.8031,-102.4155,0.9241,0.6409,-0.000046,0.000017,-0.000007,0.000049,1.4902,4.2598,0,,,,
41.689,161.8370,-102.3856,0.4421,0.3113,-0.000046,0.000017,-0.000007,0.000049,1.4875,4.2607,0,,,,
41.739,161.8391,-102.3819,-0.9953,-0.8230,-0.000046,0.000017,-0.000007,0.000050,1.4850,4.2615,0,,,,
41.789,161.7960,-102.4188,-0.9420,-1.1032,-0.000046,0.000017,-0.000007,0.000049,1.4826,4.2623,0,,,,
41.839,161.7619,-102.4587,-0.1233,-0.1152,-0.000046,0.000017,-0.000007,0.000049,1.4799,4.2632,0,,,,
41.890,161.7751,-102.4472,0.3278,0.3441,-0.000046,0.000017,-0.000007,0.000050,1.4770,4.2641,0,,,,
41.939,161.8072,-102.4208,0.6315,0.6605,-0.000046,0.000016,-0.000007,0.000050,1.4745,4.2649,0,,,,
41.990,161.8655,-102.3557,0.2261,0.1893,-0.000046,0.000016,-0.000007,0.000049,1.4718,4.2658,0,,,,
42.039,161.8566,-102.3671,-0.6404,-0.8933,-0.000046,0.000016,-0.000007,0.000050,1.4693,4.2666,0,,,,
42.091,161.8079,-102.4176,-1.0608,-0.9956,-0.000046,0.000016,-0.000007,0.000050,1.4670,4.2674,0,,,,
42.139,161.7836,-102.4388,-0.0920,-0.0684,-0.000046,0.000016,-0.000007,0.000050,1.4644,4.2682,0,,,,
42.189,161.7971,-102.4290,0.8179,0.6107,-0.000046,0.000016,-0.000007,0.000050,1.4623,4.2690,0,,,,
42.239,161.8550,-102.3662,0.2826,0.4149,-0.000047,0.000016,-0.000007,0.000050,1.4599,4.2697,0,,,,
42.289,161.8525,-102.3696,-0.1923,-0.2988,-0.000047,0.000016,-0.000007,0.000050,1.4573,4.2706,0,,,,
42.340,161.8483,-102.3738,-0.2817,-0.4682,-0.000047,0.000016,-0.000007,0.000050,1.4549,4.2714,0,,,,
42.389,161.8383,-102.3846,0.0768,0.0473,-0.000047,0.000016,-0.000007,0.000050,1.4524,4.2722,0,,,,
42.439,161.8388,-102.3837,-0.0652,0.1852,-0.000047,0.000016,-0.000007,0.000050,1.4496,4.2731,0,,,,
