t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
32.343,-1.8538,93.9246,0.6246,1.0249,0.000019,0.000032,-0.000063,0.000073,13.5747,-0.0441,0,,,,
32.394,-1.8348,93.9425,-0.6406,-0.9074,0.000019,0.000032,-0.000062,0.000072,13.5966,-0.0448,0,,,,
32.444,-1.8529,93.9279,1.1180,1.3358,0.000019,0.000032,-0.000061,0.000072,13.6182,-0.0455,0,,,,
32.494,-1.8092,93.9698,4.3281,3.8866,0.000019,0.000032,-0.000061,0.000071,13.6393,-0.0462,0,,,,
32.544,-1.5505,94.2268,5.3459,4.9712,0.000019,0.000032,-0.000060,0.000071,13.6607,-0.0468,0,,,,
32.593,-1.3344,94.4420,3.3368,3.5431,0.000019,0.000032,-0.000060,0.000070,13.6818,-0.0474,0,,,,
32.644,-1.1769,94.5960,1.4004,1.1378,0.000018,0.000032,-0.000059,0.000070,13.7026,-0.0478,0,,,,
32.694,-1.1640,94.6144,0.7288,0.8250,0.000018,0.000031,-0.000059,0.000069,13.7240,-0.0483,0,,,,
32.745,-1.2276,94.5496,-0.2304,-0.0460,0.000018,0.000031,-0.000058,0.000069,13.7449,-0.0487,0,,,,
32.795,-1.0885,94.6913,4.1298,4.3086,0.000018,0.000031,-0.000058,0.000068,13.7659,-0.0491,0,,,,
32.844,-0.8961,94.8821,3.8182,4.1874,0.000017,0.000031,-0.000058,0.000068,13.7858,-0.0495,0,,,,
32.894,-0.6570,95.1170,3.6566,2.8556,0.000017,0.000031,-0.000057,0.000067,13.8058,-0.0498,0,,,,
32.944,-0.5538,95.2231,1.9677,1.9360,0.000017,0.000030,-0.000057,0.000067,13.8249,-0.0500,0,,,,
32.994,-0.5308,95.2436,0.3290,-0.2325,0.000016,0.000031,-0.000057,0.000066,13.8445,-0.0502,0,,,,
33.044,-0.5505,95.2283,0.2741,0.6409,0.000016,0.000030,-0.000056,0.000066,13.8634,-0.0503,0,,,,
33.094,-0.4878,95.2901,1.4315,1.7284,0.000016,0.000030,-0.000056,0.000066,13.8825,-0.0505,0,,,,
33.143,-0.3656,95.4133,3.2111,3.2077,0.000016,0.000030,-0.000056,0.000065,13.9013,-0.0507,0,,,,
33.194,-0.2417,95.5359,1.9503,1.7375,0.000015,0.000030,-0.000056,0.000065,13.9206,-0.0508,0,,,,
33.244,-0.2166,95.5593,1.0464,0.8895,0.000015,0.000030,-0.000056,0.000065,13.9397,-0.0508,0,,,,
33.294,-0.1750,95.6021,0.8654,0.8378,0.000015,0.000030,-0.000055,0.000064,13.9587,-0.0509,0,,,,
33.344,-0.1317,95.6478,1.5858,1.7940,0.000014,0.000030,-0.000055,0.000064,13.9776,-0.0510,0,,,,
33.394,-0.0612,95.7168,1.3964,1.2750,0.000014,0.000030,-0.000055,0.000064,13.9961,-0.0510,0,,,,
33.444,-0.0093,95.7698,1.7348,1.3673,0.000014,0.000029,-0.000055,0.000064,14.0145,-0.0510,0,,,,
33.493,-0.0127,95.7601,-0.0659,0.1398,0.000014,0.000029,-0.000055,0.000064,14.0334,-0.0510,0,,,,
33.544,0.0064,95.7848,1.9074,2.2401,0.000013,0.000029,-0.000055,0.000064,14.0531,-0.0510,0,,,,
33.594,0.0859,95.8622,0.8993,0.6362,0.000013,0.000029,-0.000055,0.000064,14.0718,-0.0510,0,,,,
33.644,0.1768,95.9536,1.9395,1.3583,0.000013,0.000029,-0.000055,0.000063,14.0918,-0.0510,0,,,,
33.694,0.2299,96.0069,0.9629,1.0918,0.000013,0.000029,-0.000055,0.000063,14.1113,-0.0509,0,,,,
33.744,0.2588,96.0329,0.8504,0.4516,0.000013,0.000029,-0.000055,0.000063,14.1308,-0.0508,0,,,,
33.794,0.2669,96.0447,0.3214,0.6435,0.000013,0.000028,-0.000055,0.000063,14.1502,-0.0507,0,,,,
33.844,0.3029,96.0788,-0.3914,-0.5066,0.000013,0.000028,-0.000055,0.000063,14.1700,-0.0506,0,,,,
33.894,0.3219,96.1019,2.0848,2.5815,0.000012,0.000028,-0.000055,0.000063,14.1895,-0.0505,0,,,,
33.944,0.4308,96.2064,1.1523,0.8690,0.000012,0.000028,-0.000055,0.000063,14.2092,-0.0504,0,,,,
33.994,0.5060,96.2824,3.3228,2.7204,0.000012,0.000028,-0.000055,0.000062,14.2299,-0.0502,0,,,,
34.044,0.5492,96.3238,-0.2165,-0.2309,0.000012,0.000028,-0.000055,0.000062,14.2498,-0.0501,0,,,,
34.093,0.5958,96.3723,0.4546,0.0535,0.000013,0.000027,-0.000054,0.000062,14.2708,-0.0499,0,,,,
34.144,0.5941,96.3727,0.1685,0.7074,0.000013,0.000027,-0.000055,0.000062,14.2912,-0.0496,0,,,,
34.193,0.6194,96.3958,-0.4551,-0.3892,0.000013,0.000027,-0.000054,0.000062,14.3118,-0.0494,0,,,,
34.244,0.5939,96.3720,1.4989,1.8003,0.000013,0.000027,-0.000054,0.000062,14.3321,-0.0492,0,,,,
34.294,0.6370,96.4141,0.3098,0.3732,0.000013,0.000026,-0.000054,0.000062,14.3521,-0.0490,0,,,,
34.344,0.7398,96.5220,3.3186,2.7848,0.000013,0.000026,-0.000054,0.000062,14.3719,-0.0488,0,,,,
34.394,0.8051,96.5812,0.2313,0.2471,0.000013,0.000026,-0.000054,0.000061,14.3922,-0.0485,0,,,,
34.444,0.8709,96.6466,0.6228,0.1279,0.000013,0.000026,-0.000054,0.000061,14.4121,-0.0482,0,,,,
34.494,0.8121,96.5893,-0.1284,0.4714,0.000013,0.000025,-0.000054,0.000061,14.4314,-0.0479,0,,,,
34.544,0.8343,96.6112,-0.4500,-0.3727,0.000014,0.000025,-0.000054,0.000061,14.4507,-0.0476,0,,,,
34.594,0.8305,96.6110,1.0029,1.5623,0.000014,0.000025,-0.000053,0.000061,14.4696,-0.0474,0,,,,
34.644,0.8599,96.6330,-0.9032,-0.6773,0.000014,0.000025,-0.000053,0.000060,14.4882,-0.0471,0,,,,
34.694,0.8494,96.6288,0.8813,0.8983,0.000014,0.000025,-0.000053,0.000060,14.5069,-0.0468,0,,,,
34.744,0.7360,96.5367,-2.7443,-3.1485,0.000014,0.000024,-0.000053,0.000060,14.5252,-0.0466,0,,,,
34.794,0.6023,96.3799,-2.2882,-2.7160,0.000014,0.000024,-0.000052,0.000059,14.5443,-0.0463,0,,,,
34.844,0.3857,96.1633,-5.1127,-5.2167,0.000014,0.000024,-0.000052,0.000059,14.5634,-0.0461,0,,,,
34.894,0.2306,96.0085,-2.3375,-2.5463,0.000013,0.000024,-0.000052,0.000059,14.5831,-0.0460,0,,,,
34.944,0.1191,95.8902,-2.5930,-2.7025,0.000013,0.000024,-0.000051,0.000058,14.6023,-0.0460,0,,,,
34.994,-0.0268,95.7478,-2.9574,-3.1742,0.000013,0.000024,-0.000051,0.000058,14.6231,-0.0459,0,,,,
35.044,-0.1752,95.6024,-2.8502,-2.8523,0.000013,0.000025,-0.000050,0.000057,14.6433,-0.0460,0,,,,
35.093,-0.3223,95.4517,-3.2338,-3.4613,0.000012,0.000025,-0.000050,0.000057,14.6630,-0.0461,0,,,,
35.144,-0.4735,95.3051,-2.0930,-2.0140,0.000012,0.000025,-0.000050,0.000057,14.6839,-0.0462,0,,,,
35.194,-0.5572,95.2328,-1.2788,-1.4159,0.000011,0.000025,-0.000049,0.000057,14.7037,-0.0464,0,,,,
35.244,-0.6415,95.1359,-0.3751,-0.3246,0.000010,0.000026,-0.000049,0.000056,14.7245,-0.0466,0,,,,
35.294,-0.7032,95.0745,-1.3316,-1.5100,0.000009,0.000025,-0.000049,0.000056,14.7451,-0.0468,0,,,,
35.343,-0.7847,94.9922,-1.7108,-1.7202,0.000008,0.000026,-0.000049,0.000056,14.7646,-0.0471,0,,,,
35.394,-0.9016,94.8740,-3.1413,-3.3772,0.000008,0.000026,-0.000049,0.000056,14.7835,-0.0474,0,,,,
35.444,-0.9958,94.7829,-1.1266,-1.2163,0.000007,0.000026,-0.000049,0.000056,14.8010,-0.0476,0,,,,
35.494,-1.0912,94.6849,-1.2624,-1.6450,0.000006,0.000027,-0.000049,0.000056,14.8176,-0.0480,0,,,,
35.544,-1.1539,94.6219,-0.9121,-1.0216,0.000006,0.000027,-0.000050,0.000057,14.8323,-0.0483,0,,,,
35.594,-1.2030,94.5750,-0.7801,-0.9273,0.000005,0.000027,-0.000050,0.000057,14.8467,-0.0486,0,,,,
35.643,-1.2492,94.5288,-0.4882,-0.4012,0.000004,0.000027,-0.000050,0.000057,14.8599,-0.0488,0,,,,
35.694,-1.2612,94.5141,-0.3645,-0.4315,0.000004,0.000027,-0.000050,0.000057,14.8717,-0.0491,0,,,,
35.744,-1.3138,94.4614,-0.6996,-1.0574,0.000004,0.000027,-0.000051,0.000058,14.8838,-0.0494,0,,,,
35.794,-1.3709,94.4070,-0.5368,-0.5123,0.000003,0.000027,-0.000051,0.000058,14.8951,-0.0496,0,,,,
35.843,-1.3830,94.3947,0.0083,0.2079,0.000003,0.000028,-0.000051,0.000058,14.9060,-0.0499,0,,,,
35.893,-1.3625,94.4138,0.1421,0.1097,0.000003,0.000028,-0.000052,0.000059,14.9171,-0.0502,0,,,,
35.944,-1.4110,94.3667,-1.4734,-1.3896,0.000002,0.000028,-0.000052,0.000059,14.9281,-0.0504,0,,,,
35.993,-1.4930,94.2816,-0.4958,-0.3387,0.000002,0.000028,-0.000053,0.000060,14.9388,-0.0507,0,,,,
36.044,-1.4854,94.2920,0.0076,-0.0026,0.000002,0.000028,-0.000053,0.000060,14.9500,-0.0510,0,,,,
36.094,-1.5619,94.2141,-2.5011,-2.7223,0.000001,0.000028,-0.000054,0.000061,14.9618,-0.0513,0,,,,
36.144,-1.6486,94.1305,-0.5872,-0.5245,0.000001,0.000028,-0.000054,0.000061,14.9736,-0.0516,0,,,,
36.193,-1.6307,94.1464,0.9173,0.6665,0.000001,0.000029,-0.000055,0.000062,14.9856,-0.0520,0,,,,
36.243,-1.6695,94.1058,-0.6349,-0.8654,0.000001,0.000029,-0.000055,0.000062,14.9981,-0.0524,0,,,,
36.296,-1.7342,94.0448,-1.0138,-1.0928,0.000000,0.000029,-0.000056,0.000063,15.0106,-0.0527,0,,,,
36.343,-1.7774,93.9991,-1.0853,-1.4201,0.000000,0.000029,-0.000057,0.000064,15.0237,-0.0531,0,,,,
36.394,-1.8318,93.9478,-0.2085,-0.0438,0.000000,0.000029,-0.000057,0.000064,15.0364,-0.0535,0,,,,
36.444,-1.7872,93.9919,1.0666,0.8885,-0.000000,0.000030,-0.000058,0.000065,15.0488,-0.0539,0,,,,
36.494,-1.8400,93.9349,-1.2265,-1.5240,-0.000000,0.000030,-0.000059,0.000066,15.0617,-0.0543,0,,,,
36.544,-1.9438,93.8352,-1.6258,-1.3557,-0.000000,0.000030,-0.000060,0.000067,15.0741,-0.0547,0,,,,
36.593,-1.9670,93.8095,-0.0005,-0.2526,-0.000000,0.000030,-0.000060,0.000067,15.0860,-0.0551,0,,,,
36.644,-1.9985,93.7788,-1.0087,-1.1260,-0.000000,0.000030,-0.000061,0.000068,15.0983,-0.0556,0,,,,
36.693,-2.0688,93.7098,-0.9136,-0.6925,-0.000000,0.000030,-0.000062,0.000069,15.1102,-0.0560,0,,,,
36.744,-2.1145,93.6611,0.1762,-0.1406,-0.000000,0.000030,-0.000063,0.000069,15.1220,-0.0564,0,,,,
36.794,-2.1375,93.6399,-0.6341,-1.0022,-0.000000,0.000030,-0.000063,0.000070,15.1337,-0.0568,0,,,,
36.844,-2.1981,93.5804,-0.7906,-0.6866,-0.000000,0.000030,-0.000064,0.000071,15.1452,-0.0573,0,,,,
36.894,-2.1876,93.5920,0.5302,0.0736,0.000000,0.000030,-0.000065,0.000072,15.1567,-0.0577,0,,,,
36.944,-2.1969,93.5794,-0.8837,-1.0386,0.000000,0.000031,-0.000065,0.000072,15.1683,-0.0582,0,,,,
36.994,-2.2894,93.4876,-0.5124,-0.2347,0.000000,0.000031,-0.000066,0.000073,15.1798,-0.0586,0,,,,
37.044,-2.2965,93.4812,-0.1530,-0.3716,0.000001,0.000031,-0.000067,0.000074,15.1916,-0.0591,0,,,,
37.094,-2.3251,93.4521,-0.7522,-0.7995,0.000001,0.000031,-0.000068,0.000074,15.2031,-0.0595,0,,,,
37.144,-2.3900,93.4000,-1.3927,-1.2791,0.000001,0.000031,-0.000068,0.000075,15.2146,-0.0600,0,,,,
37.194,-2.3944,93.3821,-0.0819,-0.0910,0.000001,0.000031,-0.000069,0.000075,15.2268,-0.0605,0,,,,
37.244,-2.4842,93.2862,-1.5798,-1.7033,0.000002,0.000031,-0.000070,0.000076,15.2393,-0.0611,0,,,,
37.294,-2.5349,93.2448,0.4254,0.9331,0.000002,0.000031,-0.000071,0.000077,15.2523,-0.0616,0,,,,
37.344,-2.4598,93.3160,1.4740,1.4178,0.000002,0.000031,-0.000071,0.000078,15.2648,-0.0622,0,,,,
37.394,-2.4290,93.3465,-0.5918,-1.2262,0.000003,0.000031,-0.000072,0.000078,15.2777,-0.0627,0,,,,
37.443,-2.5132,93.2656,-1.1062,-1.0277,0.000003,0.000031,-0.000073,0.000079,15.2903,-0.0633,0,,,,
37.493,-2.6100,93.1611,-1.3774,-1.4791,0.000004,0.000031,-0.000073,0.000080,15.3024,-0.0638,0,,,,
37.544,-2.7152,93.0616,-2.0463,-1.8417,0.000004,0.000031,-0.000074,0.000080,15.3149,-0.0644,0,,,,
37.594,-2.7236,93.0563,1.4228,1.4654,0.000004,0.000031,-0.000074,0.000081,15.3269,-0.0650,0,,,,
37.644,-2.6420,93.1378,1.5824,1.4764,0.000005,0.000031,-0.000075,0.000081,15.3382,-0.0655,0,,,,
37.694,-2.6545,93.1225,-1.4143,-1.5514,0.000006,0.000031,-0.000075,0.000082,15.3493,-0.0660,0,,,,
37.744,-2.7892,92.9890,-1.3489,-1.2400,0.000006,0.000031,-0.000076,0.000082,15.3593,-0.0665,0,,,,
37.793,-2.8138,92.9647,0.1595,0.5320,0.000006,0.000031,-0.000076,0.000082,15.3681,-0.0669,0,,,,
37.844,-2.7866,92.9909,0.5646,0.2489,0.000007,0.000031,-0.000076,0.000083,15.3759,-0.0673,0,,,,
37.894,-2.7866,92.9900,-0.4418,-0.7182,0.000007,0.000031,-0.000077,0.000083,15.3829,-0.0676,0,,,,
37.944,-2.8477,92.9299,-1.1966,-1.2110,0.000007,0.000031,-0.000077,0.000083,15.3891,-0.0679,0,,,,
37.994,-2.9117,92.8649,0.1001,0.2809,0.000008,0.000031,-0.000077,0.000083,15.3948,-0.0682,0,,,,
38.044,-2.9085,92.8689,-0.1125,-0.1597,0.000008,0.000031,-0.000077,0.000083,15.4002,-0.0685,0,,,,
38.094,-2.9118,92.8659,-0.0118,0.2139,0.000008,0.000031,-0.000077,0.000084,15.4051,-0.0687,0,,,,
38.144,-2.9036,92.8738,0.2688,0.2233,0.000009,0.000031,-0.000077,0.000084,15.4103,-0.0690,0,,,,
38.193,-2.9039,92.8729,-0.2620,-0.6076,0.000009,0.000031,-0.000077,0.000084,15.4155,-0.0693,0,,,,
38.244,-3.0058,92.7700,-1.9170,-1.9764,0.000009,0.000031,-0.000078,0.000084,15.4210,-0.0696,0,,,,
38.293,-3.0979,92.6813,-0.8541,-0.6188,0.000009,0.000031,-0.000078,0.000084,15.4266,-0.0699,0,,,,
38.343,-3.0672,92.7114,1.1353,1.2019,0.000010,0.000031,-0.000078,0.000084,15.4326,-0.0702,0,,,,
38.393,-3.0134,92.7652,0.8820,0.9597,0.000010,0.000031,-0.000078,0.000085,15.4386,-0.0705,0,,,,
38.443,-2.9873,92.7898,0.0949,0.0678,0.000010,0.000031,-0.000078,0.000085,15.4450,-0.0708,0,,,,
38.493,-3.0742,92.7018,-1.2507,-1.3544,0.000011,0.000031,-0.000078,0.000085,15.4516,-0.0712,0,,,,
38.543,-3.1564,92.6169,-1.7979,-2.0138,0.000011,0.000031,-0.000078,0.000085,15.4582,-0.0715,0,,,,
38.594,-3.2066,92.5721,-0.1452,-0.1020,0.000011,0.000031,-0.000078,0.000085,15.4654,-0.0719,0,,,,
38.644,-3.1799,92.5981,0.7437,0.9474,0.000012,0.000031,-0.000079,0.000085,15.4726,-0.0723,0,,,,
38.693,-3.1449,92.6322,0.4465,0.2737,0.000012,0.000031,-0.000079,0.000085,15.4792,-0.0727,0,,,,
38.744,-3.1867,92.5886,-0.3431,-0.2790,0.000013,0.000031,-0.000079,0.000086,15.4862,-0.0731,0,,,,
38.794,-3.2474,92.5297,-1.6477,-2.0786,0.000013,0.000031,-0.000079,0.000086,15.4926,-0.0735,0,,,,
38.844,-3.3240,92.4564,-0.6862,-0.4483,0.000013,0.000031,-0.000079,0.000086,15.4980,-0.0738,0,,,,
38.893,-3.3176,92.4609,0.4937,0.4969,0.000014,0.000031,-0.000079,0.000086,15.5031,-0.0741,0,,,,
38.944,-3.2669,92.5112,1.2435,1.2276,0.000014,0.000031,-0.000079,0.000086,15.5066,-0.0743,0,,,,
38.993,-3.2696,92.5034,0.4326,0.2009,0.000014,0.000031,-0.000079,0.000086,15.5088,-0.0744,0,,,,
39.043,-3.2681,92.5090,-0.0054,-0.1620,0.000014,0.000031,-0.000079,0.000086,15.5104,-0.0745,0,,,,
39.093,-3.2908,92.4860,-0.5752,-0.6325,0.000014,0.000031,-0.000079,0.000086,15.5110,-0.0745,0,,,,
39.143,-3.3191,92.4596,-0.2527,-0.1293,0.000014,0.000031,-0.000079,0.000086,15.5106,-0.0745,0,,,,
39.194,-3.3102,92.4679,0.4065,0.4641,0.000014,0.000031,-0.000079,0.000086,15.5101,-0.0745,0,,,,
39.244,-3.3174,92.4587,0.8107,0.5962,0.000014,0.000031,-0.000079,0.000086,15.5092,-0.0744,0,,,,
39.293,-3.2894,92.4839,-0.0768,-0.4012,0.000014,0.000031,-0.000079,0.000086,15.5084,-0.0744,0,,,,
39.343,-3.3341,92.4431,-0.8432,-0.7385,0.000014,0.000031,-0.000079,0.000086,15.5078,-0.0743,0,,,,
39.393,-3.3584,92.4196,-0.0940,-0.0289,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
39.443,-3.3570,92.4195,-0.0052,-0.0262,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
39.494,-3.4059,92.3693,-0.0170,0.0036,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
39.543,-3.4054,92.3713,0.1986,0.3336,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
39.594,-3.3983,92.3785,0.1068,-0.1478,0.000014,0.000031,-0.000079,0.000086,15.5075,-0.0743,0,,,,
39.644,-3.4047,92.3730,-0.1066,-0.0168,0.000014,0.000031,-0.000079,0.000086,15.5075,-0.0743,0,,,,
39.693,-3.4080,92.3695,0.0618,0.0028,0.000014,0.000031,-0.000079,0.000086,15.5075,-0.0743,0,,,,
39.743,-3.4448,92.3295,0.1119,0.0402,0.000014,0.000031,-0.000079,0.000086,15.5075,-0.0743,0,,,,
39.793,-3.4469,92.3305,0.1259,0.1825,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
39.843,-3.4476,92.3297,-0.0268,0.0145,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
39.894,-3.4515,92.3258,-0.0647,0.1339,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
39.943,-3.4514,92.3261,0.0667,-0.0194,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
39.994,-3.4936,92.2821,0.0052,-0.0078,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.044,-3.4934,92.2851,0.1050,0.0750,0.000014,0.000031,-0.000079,0.000086,15.5074,-0.0743,0,,,,
40.094,-3.4915,92.2858,-0.0107,-0.0581,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.143,-3.4921,92.2851,0.0109,0.1471,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.193,-3.4913,92.2855,0.0324,-0.2238,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.244,-3.5335,92.2429,0.0076,-0.0625,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.294,-3.5332,92.2439,0.0737,0.1648,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.343,-3.5372,92.2421,-0.1038,-0.0933,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.394,-3.5368,92.2410,-0.0242,-0.1467,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.443,-3.5357,92.2410,0.0428,-0.0425,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.493,-3.5766,92.1989,-0.0063,0.0850,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.544,-3.5779,92.1989,0.0938,0.1085,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.593,-3.5782,92.1989,0.0361,0.1420,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.643,-3.5791,92.1989,0.0021,0.1223,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.693,-3.5786,92.1989,0.0615,-0.0274,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.744,-3.6193,92.1568,0.0212,0.0633,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.794,-3.6203,92.1568,0.0112,0.1854,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.843,-3.6205,92.1568,0.0281,-0.1849,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.893,-3.6207,92.1568,0.0176,0.2074,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.944,-3.6227,92.1568,0.0636,0.0606,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
40.994,-3.6611,92.1146,0.0675,-0.0162,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.043,-3.6625,92.1146,0.0429,-0.3930,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.093,-3.6655,92.1146,0.0363,-0.0220,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.143,-3.6627,92.1146,0.0947,-0.0222,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.194,-3.6634,92.1146,-0.0069,0.1184,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.245,-3.7013,92.0726,0.0060,-0.0442,0.000014,0.000031,-0.000079,0.000086,15.5073,-0.0743,0,,,,
41.294,-3.7054,92.0726,0.0790,0.1014,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.344,-3.7044,92.0726,0.1073,0.1183,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.393,-3.7035,92.0726,0.0346,0.1322,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.443,-3.7041,92.0726,0.0842,-0.0151,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.493,-3.7465,92.0305,-0.0722,-0.0995,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.545,-3.7460,92.0305,0.1042,-0.1170,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.594,-3.7469,92.0305,-0.0169,0.1563,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.644,-3.7473,92.0305,0.0532,-0.0536,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.694,-3.7461,92.0305,0.1126,0.0036,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.744,-3.7893,91.9884,-0.0825,-0.1297,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.794,-3.7887,91.9884,0.0619,-0.1009,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.844,-3.7903,91.9884,0.0306,-0.0096,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.894,-3.7891,91.9884,0.0072,-0.0251,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.943,-3.7882,91.9884,0.1030,0.0524,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
41.994,-3.8293,91.9462,-0.0204,0.1154,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.044,-3.8315,91.9462,0.0121,-0.0032,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.093,-3.8314,91.9462,0.0281,0.1205,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.144,-3.8305,91.9462,0.0843,0.1638,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.193,-3.8315,91.9462,0.0342,-0.2096,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.244,-3.8726,91.9040,0.1024,-0.1525,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.294,-3.8724,91.9040,0.0786,0.0696,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.345,-3.8729,91.9040,0.1072,-0.0096,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.394,-3.8735,91.9040,-0.0178,-0.0041,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.443,-3.8747,91.9040,-0.0650,0.1512,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.494,-3.9148,91.8618,0.0666,-0.1003,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.544,-3.9156,91.8618,0.0472,-0.0731,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.594,-3.9176,91.8618,0.0173,-0.0061,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.644,-3.9161,91.8618,0.0431,0.1425,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.694,-3.9153,91.8618,0.0401,-0.0594,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.744,-3.9564,91.8196,0.0641,-0.0723,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.794,-3.9579,91.8196,0.0262,0.0092,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.844,-3.9580,91.8196,0.0454,-0.0131,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.894,-3.9596,91.8196,0.0584,-0.1875,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.944,-3.9569,91.8196,0.0665,-0.1083,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
42.994,-3.9989,91.7774,0.0552,0.0622,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.044,-3.9991,91.7774,0.0618,-0.0498,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.093,-4.0010,91.7774,0.0393,0.1146,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.144,-4.0004,91.7774,0.1912,0.1708,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
